key,HRV_MeanNN,HRV_SDNN,HRV_SDANN1,HRV_SDNNI1,HRV_SDANN2,HRV_SDNNI2,HRV_SDANN5,HRV_SDNNI5,HRV_RMSSD,HRV_SDSD,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_IQRNN,HRV_SDRMSSD,HRV_Prc20NN,HRV_Prc80NN,HRV_pNN50,HRV_pNN20,HRV_MinNN,HRV_MaxNN,HRV_HTI,HRV_TINN,HRV_ULF,HRV_VLF,HRV_LF,HRV_HF,HRV_VHF,HRV_TP,HRV_LFHF,HRV_LFn,HRV_HFn,HRV_LnHF,HRV_SD1,HRV_SD2,HRV_SD1SD2,HRV_S,HRV_CSI,HRV_CVI,HRV_CSI_Modified,HRV_PIP,HRV_IALS,HRV_PSS,HRV_PAS,HRV_GI,HRV_SI,HRV_AI,HRV_PI,HRV_C1d,HRV_C1a,HRV_SD1d,HRV_SD1a,HRV_C2d,HRV_C2a,HRV_SD2d,HRV_SD2a,HRV_Cd,HRV_Ca,HRV_SDNNd,HRV_SDNNa,HRV_DFA_alpha1,HRV_MFDFA_alpha1_Width,HRV_MFDFA_alpha1_Peak,HRV_MFDFA_alpha1_Mean,HRV_MFDFA_alpha1_Max,HRV_MFDFA_alpha1_Delta,HRV_MFDFA_alpha1_Asymmetry,HRV_MFDFA_alpha1_Fluctuation,HRV_MFDFA_alpha1_Increment,HRV_DFA_alpha2,HRV_MFDFA_alpha2_Width,HRV_MFDFA_alpha2_Peak,HRV_MFDFA_alpha2_Mean,HRV_MFDFA_alpha2_Max,HRV_MFDFA_alpha2_Delta,HRV_MFDFA_alpha2_Asymmetry,HRV_MFDFA_alpha2_Fluctuation,HRV_MFDFA_alpha2_Increment,HRV_ApEn,HRV_SampEn,HRV_ShanEn,HRV_FuzzyEn,HRV_MSEn,HRV_CMSEn,HRV_RCMSEn,HRV_CD,HRV_HFD,HRV_KFD,HRV_LZC,HRV_Symbolic_EqualProb4_0V,HRV_Symbolic_EqualProb4_1V,HRV_Symbolic_EqualProb4_2LV,HRV_Symbolic_EqualProb4_2UV
E1PRE,1140.8625954198474,92.89158706808307,45.72163323824667,81.5168658742612,,,,,101.67667182726692,101.87025606926704,0.08142223913818313,0.08912262724315982,1145.0,102.29939999999999,0.08934445414847161,136.0,0.913597833197094,1068.0,1230.0,64.50381679389314,85.87786259541986,888.0,1366.0,18.714285714285715,218.75,,0.0033594100258834115,0.002977967507872944,0.010338285278380804,0.00046245122505752503,0.01713811403719468,0.2880523633934154,0.1737628481996263,0.6032335445979484,-4.571901257466102,72.03314886778877,109.57469530894592,0.6573885390663534,24796.62329675337,1.5211704198862905,5.101362654359282,666.7271410880865,0.6297709923664122,0.6303501945525292,0.8888888888888888,0.1506849315068493,49.64782373126243,49.580534405976024,49.71322179155705,57.58754863813229,0.5784032352749331,0.42159676472506674,54.78419199283396,46.7722797589144,0.4033998672696933,0.5966001327303069,69.59501730924964,84.63537923217203,0.4562090804017267,0.5437909195982735,62.62896345375057,68.37687317953245,0.5920877827125123,1.0880694638396236,0.669692378906495,1.0908055773997516,-1.0626064120623067,-1.95803789170087,-0.11297213781993727,0.0003317608751777222,0.0741407252474016,0.964355104578988,1.3039057899722462,1.7473967099129863,1.0954438149268633,3.024799380724562,1.740868461434379,-1.0,0.00028203057900141355,0.09680067555435917,1.0617629201631038,2.0277553971595563,6.836471690440934,1.4162489533424656,1.222519939958752,1.4280050776274367,2.047249590731592,1.9084854938320372,1.9907762303965852,5.150050296242363,0.981181435302284,0.1,0.43846153846153846,0.11923076923076924,0.3423076923076923
